Rk,Player,Season,School,Pos,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1223,Bradley Hayes\bradley-hayes-1,2013-14,Georgetown,C,16,0,51,3,8,.375,3,8,.375,0,0,,8,14,.571,5,10,15,1,2,2,3,14,14,0.6
1224,Antonio Vrankovic\antonio-vrankovic-1,2017-18,Duke,C,14,0,66,6,12,.500,6,12,.500,0,0,,2,4,.500,5,10,15,7,0,2,4,11,14,0.8
1225,Matt Heldt\max-heldt-1,2015-16,Marquette,C,20,0,101,4,10,.400,4,10,.400,0,0,,5,9,.556,6,11,17,1,2,3,8,18,13,0.2
1226,Eric Truog\eric-truog-1,2013-14,Marist,C,12,0,65,5,15,.333,5,15,.333,0,0,,3,5,.600,8,8,16,1,0,2,4,10,13,0.5
1227,Mat Piotrowski\mat-piotrowski-1,2014-15,Eastern Illinois,C,17,2,97,6,19,.316,5,9,.556,1,10,.100,0,1,.000,1,21,22,0,2,12,3,9,13,0.7
1228,Admir Besovic\admir-besovic-1,2017-18,Montana,C,18,0,31,6,9,.667,6,9,.667,0,0,,1,1,1.000,2,3,5,1,0,1,2,10,13,0.4
1229,David Tillman\david-tillman-1,2017-18,Arkansas-Pine Bluff,C,21,6,136,5,9,.556,5,9,.556,0,0,,3,7,.429,7,9,16,2,2,7,8,38,13,0.0
1230,Javon Baumann\javon-baumann-1,2015-16,Saint Joseph's,C,23,0,99,4,9,.444,4,9,.444,0,0,,5,12,.417,10,13,23,2,2,3,1,15,13,0.6
1231,Malik Miller\malik-miller-1,2017-18,Fairleigh Dickinson,C,16,0,72,4,20,.200,2,8,.250,2,12,.167,3,4,.750,2,13,15,1,3,6,6,18,13,0.0
1232,Torin Walker\torin-walker-1,2013-14,Middle Tennessee,C,16,1,66,6,20,.300,6,20,.300,0,0,,1,2,.500,6,7,13,1,1,3,6,12,13,0.0
1233,Imoh Silas\imoh-silas-1,2015-16,Siena,C,20,1,98,6,15,.400,6,15,.400,0,0,,1,3,.333,6,14,20,3,3,11,12,26,13,0.1
1234,Lloyd Burgess\lloyd-burgess-1,2016-17,North Carolina-Greensboro,C,10,0,75,5,8,.625,5,8,.625,0,0,,3,8,.375,8,6,14,3,1,2,8,11,13,0.7
1235,Andrew Poulter\andrew-poulter-1,2013-14,Little Rock,C,7,0,13,6,9,.667,6,9,.667,0,0,,0,0,,0,3,3,0,0,0,0,1,12,1.2
1236,Grant Verhoeven\grant-verhoeven-1,2014-15,Stanford,C,8,4,92,5,12,.417,5,12,.417,0,0,,2,4,.500,10,8,18,4,3,4,3,16,12,1.7
1237,Jermaine Davis\jermaine-davis-1,2013-14,La Salle,C,14,0,43,4,7,.571,4,7,.571,0,0,,4,7,.571,3,9,12,0,0,1,6,8,12,0.3
1238,Tom Pupavac\tom-pupavac-1,2017-18,Winthrop,C,17,0,58,5,10,.500,5,10,.500,0,0,,2,3,.667,7,7,14,1,0,2,4,6,12,0.5
1239,Chauncy Parker\chauncy-parker-1,2014-15,Arkansas-Pine Bluff,C,25,2,176,4,13,.308,4,12,.333,0,1,.000,4,6,.667,3,16,19,12,8,15,14,22,12,0.6
1240,Tyler McCullough\tyler-mccullough-1,2016-17,Missouri State,C,21,0,149,4,13,.308,4,13,.308,0,0,,4,9,.444,12,15,27,2,0,4,4,27,12,0.2
1241,Blair Orr\blair-orr-1,2017-18,Cal State Northridge,C,10,0,38,5,9,.556,5,9,.556,0,0,,2,2,1.000,4,2,6,0,0,2,2,6,12,0.8
1242,Cole Harrison\cole-harrison-1,2013-14,Dartmouth,C,7,1,75,5,14,.357,5,14,.357,0,0,,2,6,.333,8,10,18,1,0,4,4,16,12,0.6
1243,Chinonso Obokoh\chinonso-obokoh-1,2015-16,Syracuse,C,11,0,67,5,8,.625,5,8,.625,0,0,,2,7,.286,4,14,18,1,3,5,3,21,12,0.8
1244,David Tillman\david-tillman-1,2015-16,Arkansas-Pine Bluff,C,24,3,144,6,14,.429,6,14,.429,0,0,,0,7,.000,3,7,10,4,1,12,9,28,12,-0.1
1245,Bennett Davis\bennett-davis-1,2015-16,Mississippi Valley State,C,10,2,43,6,7,.857,6,7,.857,0,0,,0,2,.000,5,4,9,0,0,0,5,9,12,0.5
1246,Paschal Chukwu\paschal-chukwu-1,2016-17,Syracuse,C,7,0,108,6,9,.667,6,9,.667,0,0,,0,9,.000,11,18,29,2,3,14,10,15,12,2.3
1247,Sergej Vucetic\sergej-vucetic-1,2015-16,Evansville,C,11,0,40,5,8,.625,5,8,.625,0,0,,2,4,.500,1,2,3,2,0,3,4,6,12,0.5
1248,Kieffer Jordan\kieffer-jordan-1,2013-14,Army,C,16,0,92,4,14,.286,3,8,.375,1,6,.167,3,5,.600,4,12,16,5,1,2,4,20,12,0.2
1249,Dougal Weir\dougal-weir-1,2015-16,Hartford,C,24,7,155,5,9,.556,5,8,.625,0,1,.000,2,2,1.000,7,15,22,5,3,2,4,24,12,0.5
1250,Sam Japhet-Mathias\sam-japhet-mathias-1,2016-17,Wake Forest,C,17,0,69,5,10,.500,5,10,.500,0,0,,2,2,1.000,7,8,15,1,0,4,7,22,12,0.1
1251,John Miller\john-miller-1,2016-17,Army,C,20,0,61,6,13,.462,6,13,.462,0,0,,0,3,.000,3,7,10,2,0,4,3,11,12,0.3
1252,Isaiah Manderson\isaiah-manderson-1,2015-16,Texas Tech,C,4,0,44,5,11,.455,5,10,.500,0,1,.000,2,3,.667,2,5,7,0,0,0,4,3,12,0.9
1253,David Tillman\david-tillman-1,2016-17,Arkansas-Pine Bluff,C,18,1,117,5,10,.500,5,10,.500,0,0,,1,2,.500,8,12,20,2,4,9,10,25,11,0.4
1254,Will Childs-Klein\will-childs-klein-1,2013-14,Yale,C,9,0,36,5,12,.417,4,9,.444,1,3,.333,0,0,,0,4,4,3,0,1,5,5,11,0.2
1255,Charles Smith\charles-smith-6,2015-16,Lipscomb,C,10,0,39,1,6,.167,1,6,.167,0,0,,9,12,.750,2,1,3,0,0,3,1,4,11,0.7
1256,Mac Brydon\mac-brydon-1,2017-18,Mercer,C,13,1,37,3,4,.750,3,4,.750,0,0,,5,7,.714,3,4,7,1,0,1,1,3,11,0.9
1257,Johnny Hamilton\johnny-hamilton-1,2016-17,Virginia Tech,C,3,0,21,4,4,1.000,4,4,1.000,0,0,,3,6,.500,3,1,4,0,2,1,0,3,11,4.2
1258,Asbjorn Midtgaard\asbjorn-midtgaard-1,2017-18,Wichita State,C,8,0,49,5,10,.500,5,10,.500,0,0,,1,2,.500,3,14,17,0,1,2,3,7,11,1.1
1259,Cole Walton\cole-walton-1,2015-16,Sacred Heart,C,15,5,112,4,14,.286,4,14,.286,0,0,,3,4,.750,9,11,20,2,2,2,4,20,11,0.3
1260,Ryan Okwudibonye\ryan-okwudibonye-1,2013-14,Sacramento State,C,7,0,22,4,6,.667,4,6,.667,0,0,,3,3,1.000,3,5,8,0,1,0,4,4,11,1.1
1261,Charles Smith\charles-smith-6,2013-14,Lipscomb,C,4,0,39,4,7,.571,4,7,.571,0,0,,3,4,.750,1,6,7,0,1,1,2,12,11,1.2
1262,Schnider Herard\schnider-herard-1,2017-18,Mississippi State,C,11,0,88,4,15,.267,4,15,.267,0,0,,3,7,.429,11,12,23,0,0,8,11,12,11,0.1
1263,Nick Detlev\nick-detlev-1,2016-17,Tennessee-Martin,C,7,0,20,5,6,.833,5,6,.833,0,0,,0,0,,1,3,4,0,0,3,3,3,10,1.0
1264,Travis Avery\travis-avery-1,2014-15,New Orleans,C,14,0,40,4,7,.571,4,7,.571,0,0,,2,6,.333,0,3,3,1,1,0,2,9,10,0.2
1265,Corbin Kaufusi\corbin-kaufasi-1,2016-17,Brigham Young,C,16,0,86,4,10,.400,4,10,.400,0,0,,2,7,.286,6,9,15,0,2,4,9,18,10,-0.1
1266,Conor Voss\conor-voss-1,2014-15,Columbia,C,19,0,61,3,9,.333,3,9,.333,0,0,,4,6,.667,2,12,14,1,0,0,5,13,10,0.0
1267,Robert Ojeah\robert-ojeah-1,2014-15,Alabama State,C,8,0,40,4,9,.444,4,9,.444,0,0,,2,2,1.000,4,8,12,0,1,3,4,10,10,0.7
1268,Mawdo Sallah\mawdo-sallah-1,2014-15,Mount St. Mary's,C,15,3,99,5,10,.500,5,10,.500,0,0,,0,3,.000,8,10,18,2,0,11,3,16,10,0.8
1269,Chinonso Obokoh\chinonso-obokoh-1,2016-17,St. Bonaventure,C,5,3,55,5,10,.500,5,10,.500,0,0,,0,1,.000,3,5,8,0,1,7,5,15,10,0.6
1270,Austin Gillmann\austin-gillmann-1,2016-17,Saint Louis,C,25,1,134,5,13,.385,5,7,.714,0,6,.000,0,3,.000,7,17,24,6,1,4,10,28,10,-0.1
1271,Sean Damaska\sean-damaska-1,2016-17,Northern Illinois,C,7,0,18,4,6,.667,4,6,.667,0,0,,2,3,.667,3,5,8,1,0,0,1,3,10,1.3
1272,Jermaine Davis\jermaine-davis-1,2015-16,Texas Southern,C,5,1,58,1,7,.143,0,5,.000,1,2,.500,7,10,.700,2,7,9,2,0,0,6,9,10,-0.1
1273,Aaron Liberman\aaron-liberman-1,2014-15,Tulane,C,13,0,45,5,7,.714,5,7,.714,0,0,,0,2,.000,3,2,5,2,1,3,2,8,10,0.6
1274,Daouda Soumaoro\daouda-soumaoro-1,2013-14,Western Kentucky,C,9,4,52,0,3,.000,0,3,.000,0,0,,10,10,1.000,4,8,12,0,1,2,0,6,10,1.5
1275,Carson Shanks\carson-shanks-1,2017-18,Loyola (IL),C,13,0,30,4,8,.500,4,7,.571,0,1,.000,2,2,1.000,0,4,4,1,0,1,1,5,10,0.4
1276,Khadim Dieng\khadim-dieng-1,2014-15,Western Michigan,C,12,0,53,4,7,.571,4,7,.571,0,0,,2,6,.333,1,10,11,1,0,2,3,8,10,0.4
1277,Artis Cleveland\artis-cleveland-1,2016-17,Alabama State,C,10,0,40,3,6,.500,3,6,.500,0,0,,4,7,.571,5,4,9,1,0,3,5,11,10,0.4
1278,Chinonso Obokoh\chinonso-obokoh-1,2014-15,Syracuse,C,13,0,89,4,6,.667,4,6,.667,0,0,,2,4,.500,10,11,21,3,3,4,1,19,10,1.2
1279,Cole Walton\cole-walton-1,2014-15,Sacred Heart,C,5,0,55,4,10,.400,4,10,.400,0,0,,1,2,.500,6,7,13,1,1,1,3,5,9,1.4
1280,Tanveer Bhullar\tanveer-bhullar-1,2014-15,New Mexico State,C,10,0,43,4,11,.364,4,11,.364,0,0,,1,2,.500,1,2,3,2,1,2,3,7,9,0.2
1281,Jake Campbell\jake-campbell-1,2014-15,Presbyterian,C,12,0,78,3,6,.500,3,6,.500,0,0,,3,4,.750,1,8,9,2,0,0,3,8,9,0.3
1282,Toriano Stokes\toriano-stokes-1,2015-16,East Tennessee State,C,11,0,47,4,8,.500,4,8,.500,0,0,,1,4,.250,5,6,11,0,0,6,1,6,9,0.9
1283,Deng Leek\deng-leek-1,2014-15,Southern Illinois,C,12,0,57,4,5,.800,4,5,.800,0,0,,1,5,.200,0,6,6,2,0,8,1,8,9,0.8
1284,Christian Kennedy\christian-kennedy-1,2015-16,Lamar,C,16,0,85,4,17,.235,4,16,.250,0,1,.000,1,8,.125,8,8,16,0,2,16,5,18,9,0.3
1285,Collin McManus\collin-mcmanus-1,2015-16,Pennsylvania,C,9,0,23,3,7,.429,3,7,.429,0,0,,3,4,.750,3,3,6,0,0,1,1,1,9,0.8
1286,Osahen Iduwe\osahen-iduwe-1,2015-16,Georgia,C,17,0,53,2,5,.400,2,5,.400,0,0,,5,10,.500,3,5,8,0,0,1,2,15,9,0.0
1287,Joey De La Rosa\joey-de-la-rosa-1,2014-15,St. John's (NY),C,18,2,85,4,10,.400,4,10,.400,0,0,,1,7,.143,6,10,16,0,1,3,3,20,9,0.0
1288,Leston Gordon\leston-gordon-1,2017-18,New Mexico State,C,18,0,36,4,9,.444,4,9,.444,0,0,,1,4,.250,5,6,11,2,1,0,4,10,9,0.2
1289,Lloyd Burgess\lloyd-burgess-1,2017-18,North Carolina-Greensboro,C,5,0,33,3,3,1.000,3,3,1.000,0,0,,3,7,.429,5,4,9,0,0,0,4,7,9,0.9
1290,Brendan Leonard\brendan-leonard-1,2016-17,Air Force,C,2,0,10,3,6,.500,1,2,.500,2,4,.500,0,0,,2,1,3,1,0,0,0,1,8,3.5
1291,Terry Tidwell\terry-tidwell-1,2013-14,Central Arkansas,C,5,3,61,4,10,.400,4,10,.400,0,0,,0,0,,1,5,6,1,2,2,8,7,8,-0.4
1292,Nate Gehring\nate-gehring-1,2014-15,Pepperdine,C,13,4,97,3,7,.429,3,7,.429,0,0,,2,2,1.000,3,12,15,4,6,1,3,4,8,1.1
1293,Ivan Jurkovic\ivan-jurkovic-1,2013-14,Florida International,C,22,1,114,3,14,.214,3,13,.231,0,1,.000,2,2,1.000,4,7,11,1,1,0,7,24,8,-0.5
1294,D'Andre Johnson\dandre-johnson-2,2017-18,North Carolina A&T,C,13,1,40,3,11,.273,3,7,.429,0,4,.000,2,5,.400,3,7,10,2,0,4,2,8,8,0.3
1295,Dougal Weir\dougal-weir-1,2014-15,Hartford,C,16,0,57,4,10,.400,4,10,.400,0,0,,0,0,,4,6,10,1,0,1,3,11,8,0.1
1296,Griffin Peevey\griffin-peevey-1,2016-17,Citadel,C,2,0,7,3,5,.600,3,5,.600,0,0,,2,2,1.000,3,0,3,0,0,0,0,0,8,3.9
1297,Valentine Sangoyomi\valentine-sangoyomi-1,2017-18,Houston,C,13,0,58,2,10,.200,2,10,.200,0,0,,4,6,.667,4,12,16,2,0,1,6,7,8,0.1
1298,Legend Robertin\legend-robertin-1,2015-16,Clemson,C,10,0,44,4,8,.500,4,8,.500,0,0,,0,1,.000,2,4,6,0,1,4,2,12,8,0.3
1299,Brian Hornstein\brian-hornstein-1,2014-15,Florida Atlantic,C,14,0,66,4,15,.267,4,14,.286,0,1,.000,0,0,,4,2,6,0,2,4,2,9,8,0.1
1300,Robert Puleikis\robert-puleikis-1,2013-14,Drake,C,8,0,17,3,4,.750,3,4,.750,0,0,,2,5,.400,2,1,3,0,1,0,0,1,8,0.9
1301,Gabe Brown\gabe-brown-1,2014-15,American,C,12,0,45,2,12,.167,2,12,.167,0,0,,3,4,.750,5,2,7,3,0,5,4,4,7,0.3
1302,Blake Vedder\blake-vedder-1,2014-15,Kent State,C,13,1,13,3,6,.500,2,2,1.000,1,4,.250,0,0,,0,1,1,0,0,0,2,2,7,0.1
1303,Josh Coleman\josh-coleman-1,2015-16,Coastal Carolina,C,10,0,30,2,6,.333,2,6,.333,0,0,,3,3,1.000,6,6,12,0,0,2,3,11,7,0.4
1304,Schuyler Rimmer\schuyler-rimmer-1,2013-14,Stanford,C,14,0,69,3,9,.333,3,9,.333,0,0,,1,7,.143,1,8,9,0,0,1,5,11,7,-0.4
1305,Nathaniel Musters\nathaniel-musters-1,2014-15,Lafayette,C,24,0,109,3,5,.600,3,5,.600,0,0,,1,3,.333,5,11,16,1,4,3,3,16,7,0.3
1306,Christian McCoggle\christian-mccoggle-1,2014-15,Texas Southern,C,10,2,94,2,6,.333,2,6,.333,0,0,,3,9,.333,12,16,28,2,1,4,3,16,7,1.0
1307,James Hunter\james-hunter-1,2013-14,Washington State,C,9,0,17,3,5,.600,3,5,.600,0,0,,1,5,.200,1,2,3,0,2,1,2,1,7,0.5
1308,Kevin Ndahiro\kevin-ndahiro-1,2015-16,Stetson,C,7,0,51,3,10,.300,3,10,.300,0,0,,1,4,.250,3,9,12,0,0,5,5,13,7,-0.3
1309,Carlton Allen\carlton-allen-1,2013-14,Manhattan,C,26,0,83,1,7,.143,1,7,.143,0,0,,5,10,.500,4,5,9,0,1,6,4,26,7,-0.2
1310,Charles Smith\charles-smith-6,2014-15,Lipscomb,C,17,0,68,3,7,.429,3,7,.429,0,0,,1,5,.200,7,4,11,1,0,4,1,7,7,0.4
1311,Caleb Sedore\caleb-sedore-1,2017-18,Lehigh,C,8,0,35,3,6,.500,3,5,.600,0,1,.000,1,4,.250,1,5,6,0,0,0,2,9,7,-0.1
1312,John Hawkins\john-hawkins-1,2014-15,Miami (OH),C,8,0,34,3,8,.375,3,7,.429,0,1,.000,1,2,.500,1,7,8,0,1,0,1,2,7,0.5
1313,Samba Ndiaye\samba-ndiaye-1,2017-18,College of Charleston,C,20,0,76,3,11,.273,3,11,.273,0,0,,1,4,.250,11,14,25,0,0,5,6,18,7,0.1
1314,Jake Gilliam\jake-gilliam-1,2017-18,San Diego,C,3,0,7,3,5,.600,3,5,.600,0,0,,1,5,.200,4,1,5,0,0,0,1,3,7,1.3
1315,Cole Israelson\cole-israelson-1,2016-17,Central Michigan,C,10,0,18,2,3,.667,2,3,.667,0,0,,3,4,.750,2,4,6,0,0,0,1,6,7,0.5
1316,Sylvester Ogbonda\sylvester-ogbonda-1,2017-18,Georgia Tech,C,9,0,21,3,5,.600,3,5,.600,0,0,,1,3,.333,3,4,7,0,0,3,5,5,7,0.3
1317,Jake Campbell\jake-campbell-1,2013-14,Presbyterian,C,24,0,120,3,8,.375,3,8,.375,0,0,,1,2,.500,1,11,12,2,2,0,4,19,7,-0.1
1318,Ak Ojo\ak-ojo-1,2015-16,Manhattan,C,5,3,48,2,2,1.000,2,2,1.000,0,0,,2,9,.222,1,11,12,0,2,3,10,15,6,-1.1
1319,Bobby Garbade\bobby-garbade-1,2013-14,Princeton,C,16,0,51,2,7,.286,1,3,.333,1,4,.250,1,2,.500,1,9,10,7,0,1,2,8,6,0.3
1320,Elbert Robinson\elbert-robinson-1,2014-15,Louisiana State,C,11,4,68,3,7,.429,3,7,.429,0,0,,0,2,.000,6,11,17,5,5,3,9,13,6,0.5
1321,Stuart Nezlek\stuart-nezlek-1,2016-17,Iowa State,C,4,0,9,2,5,.400,2,5,.400,0,0,,2,2,1.000,1,2,3,1,1,0,0,0,6,1.6
1322,Collin McManus\collin-mcmanus-1,2016-17,Pennsylvania,C,11,0,15,3,4,.750,3,4,.750,0,0,,0,0,,1,3,4,0,0,1,1,3,6,0.4
1323,Joey De La Rosa\joey-de-la-rosa-1,2013-14,Florida International,C,7,0,41,2,10,.200,2,10,.200,0,0,,2,6,.333,6,7,13,1,0,2,0,5,6,0.7
1324,Paulius Vinogradovas\paulius-vinogradovas-1,2014-15,Norfolk State,C,27,7,120,1,11,.091,1,11,.091,0,0,,4,10,.400,8,9,17,1,1,3,7,19,6,-0.2
1325,Daniel Wallace\daniel-wallace-1,2016-17,Saint Francis (PA),C,16,2,77,2,6,.333,2,6,.333,0,0,,2,6,.333,2,16,18,5,0,2,7,11,6,0.0
1326,Corey Hensley\corey-hensley-1,2013-14,Gardner-Webb,C,9,0,39,3,6,.500,3,6,.500,0,0,,0,0,,3,4,7,0,1,0,1,5,6,0.5
1327,Ben Oberfeld\ben-oberfeld-1,2013-14,Bucknell,C,6,0,29,3,8,.375,3,8,.375,0,0,,0,0,,3,3,6,1,0,1,0,1,6,0.9
1328,James Herrick\james-herrick-1,2016-17,Sacramento State,C,9,0,11,3,3,1.000,3,3,1.000,0,0,,0,0,,1,0,1,0,0,0,1,1,6,0.5
1329,Dajour Dickens\dajour-dickens-1,2017-18,Providence,C,3,0,10,3,5,.600,3,5,.600,0,0,,0,0,,0,3,3,0,0,1,0,1,6,1.6
1330,Jeremiah April\jeremiah-april-1,2014-15,Indiana,C,4,0,17,3,3,1.000,3,3,1.000,0,0,,0,0,,1,4,5,1,1,2,1,4,6,1.9
1331,James McDonnell\james-mcdonnell-1,2013-14,Massachusetts-Lowell,C,4,0,28,3,3,1.000,3,3,1.000,0,0,,0,0,,1,2,3,0,0,1,1,3,6,1.2
1332,Sam Japhet-Mathias\sam-japhet-mathias-1,2017-18,Wake Forest,C,6,0,44,3,5,.600,3,5,.600,0,0,,0,0,,5,3,8,0,0,0,3,8,6,0.3
1333,Matt Willms\matt-willms-1,2015-16,Texas-El Paso,C,2,2,23,2,4,.500,2,4,.500,0,0,,2,4,.500,2,4,6,0,0,0,3,3,6,0.8
1334,Demetrice Clopton\demetrice-clopton-1,2016-17,Jackson State,C,6,0,33,3,6,.500,3,6,.500,0,0,,0,2,.000,3,0,3,0,0,0,1,1,6,0.5
1335,Ikenna Okwarabizie\ikenna-okwarabizie-1,2017-18,UCLA,C,8,0,29,3,5,.600,3,4,.750,0,1,.000,0,0,,2,7,9,0,1,1,1,4,6,0.8
1336,Stephen Osu\stephen-osu-1,2017-18,Presbyterian,C,8,1,31,3,6,.500,3,6,.500,0,0,,0,0,,10,5,15,0,0,0,3,4,6,0.9
1337,Dennis Clifford\dennis-clifford-1,2013-14,Boston College,C,2,0,33,3,4,.750,3,4,.750,0,0,,0,0,,2,7,9,1,0,2,2,3,6,3.4
1338,Gabe Brown\gabe-brown-1,2015-16,American,C,3,0,17,3,4,.750,3,4,.750,0,0,,0,1,.000,1,0,1,2,0,1,4,3,6,0.5
1339,James Stawarz\james-stawarz-1,2014-15,Illinois State,C,6,0,14,3,4,.750,3,4,.750,0,0,,0,2,.000,1,1,2,0,1,0,1,2,6,0.6
1340,Jon Teske\jon-teske-1,2016-17,Michigan,C,20,0,60,1,7,.143,1,6,.167,0,1,.000,3,6,.500,7,5,12,2,2,6,1,10,5,0.4
1341,Kieffer Jordan\kieffer-jordan-1,2014-15,Army,C,10,0,60,2,5,.400,2,5,.400,0,0,,1,4,.250,4,8,12,2,0,1,3,11,5,0.1
1342,Ryan Keenan\ryan-keenan-2,2015-16,Pepperdine,C,10,0,41,2,3,.667,2,3,.667,0,0,,1,4,.250,2,2,4,1,0,0,3,7,5,-0.1
1343,Stephen Osu\stephen-osu-1,2014-15,Presbyterian,C,10,0,19,1,4,.250,1,4,.250,0,0,,3,6,.500,3,1,4,1,0,0,1,2,5,0.3
1344,Stephen Osu\stephen-osu-1,2016-17,Presbyterian,C,6,0,14,2,3,.667,2,3,.667,0,0,,1,4,.250,0,3,3,1,1,0,0,3,5,0.7
1345,Christian McCoggle\christian-mccoggle-1,2015-16,Texas Southern,C,5,0,15,1,4,.250,1,4,.250,0,0,,3,5,.600,3,2,5,0,0,0,0,1,5,0.8
1346,Willie Rosenthal\willie-rosenthal-1,2013-14,Chicago State,C,4,0,22,2,5,.400,2,5,.400,0,0,,1,2,.500,3,0,3,0,2,0,2,9,5,0.1
1347,Nate Wells\nate-wells-1,2013-14,Bradley,C,17,2,49,2,5,.400,2,5,.400,0,0,,1,2,.500,3,7,10,0,1,2,1,12,5,0.2
1348,Darius Lewis\darius-lewis-1,2013-14,Duquesne,C,10,0,46,2,3,.667,2,3,.667,0,0,,1,6,.167,6,7,13,1,3,2,3,13,5,0.5
1349,Evan Anderson\evan-anderson-1,2013-14,Wisconsin,C,14,0,36,2,6,.333,1,2,.500,1,4,.250,0,0,,0,3,3,1,0,3,2,9,5,0.0
1350,James Ringholt\james-ringholdt-1,2016-17,Texas-San Antonio,C,12,0,51,1,5,.200,0,0,,1,5,.200,2,4,.500,1,5,6,1,0,1,0,5,5,0.2
1351,Stephen Osu\stephen-osu-1,2015-16,Presbyterian,C,5,0,18,2,8,.250,2,8,.250,0,0,,1,4,.250,4,4,8,0,0,0,2,2,5,0.0
1352,Darius Harper\darius-harper-1,2017-18,Miami (OH),C,6,0,23,2,3,.667,2,3,.667,0,0,,0,0,,1,3,4,0,0,0,2,8,4,-0.2
1353,David Onuorah\david-onuorah-1,2016-17,Cornell,C,1,1,20,2,4,.500,2,4,.500,0,0,,0,0,,1,4,5,0,0,1,1,0,4,3.6
1354,Isaiah Manderson\isaiah-manderson-1,2016-17,South Florida,C,5,0,29,2,9,.222,2,9,.222,0,0,,0,1,.000,5,2,7,0,1,0,1,4,4,0.1
1355,Tao Xu\tao-xu-1,2013-14,San Francisco,C,9,0,51,2,7,.286,2,7,.286,0,0,,0,0,,1,4,5,1,0,1,9,12,4,-1.2
1356,Collin McManus\collin-mcmanus-1,2017-18,Pennsylvania,C,9,0,22,2,2,1.000,2,2,1.000,0,0,,0,0,,2,2,4,2,0,1,0,0,4,0.8
1357,Antonio Vrankovic\antonio-vrankovic-1,2015-16,Duke,C,5,0,14,2,2,1.000,2,2,1.000,0,0,,0,0,,2,5,7,0,1,1,3,3,4,0.8
1358,Chris Sodom\chris-sodom-1,2017-18,Georgetown,C,6,0,27,2,4,.500,2,4,.500,0,0,,0,0,,3,5,8,0,0,3,2,11,4,0.2
1359,Brandon Charnov\brandon-charnov-1,2016-17,Brown,C,3,0,11,1,2,.500,1,2,.500,0,0,,2,2,1.000,1,2,3,0,1,0,1,0,4,1.4
1360,Joseph Uchebo\joseph-uchebo-1,2013-14,Pittsburgh,C,9,0,23,2,5,.400,2,5,.400,0,0,,0,0,,2,5,7,0,2,0,1,4,4,0.4
1361,Nathan Smith\nathan-smith-2,2015-16,Western Kentucky,C,3,0,15,0,2,.000,0,2,.000,0,0,,4,4,1.000,1,2,3,0,0,0,1,3,4,0.6
1362,Rich Kalina\rich-kalina-1,2015-16,Chattanooga,C,4,0,14,2,4,.500,2,4,.500,0,0,,0,1,.000,3,4,7,0,0,2,2,3,4,0.8
1363,Payton Pervier\payton-pervier-1,2015-16,Old Dominion,C,3,0,27,1,8,.125,1,8,.125,0,0,,2,5,.400,3,3,6,0,0,2,2,4,4,-0.5
1364,Kyle Buffkin\kyle-buffkin-1,2013-14,Coastal Carolina,C,13,0,60,2,4,.500,2,4,.500,0,0,,0,3,.000,1,5,6,0,0,1,3,22,4,-0.6
1365,Nick Detlev\nick-detlev-1,2015-16,Tennessee-Martin,C,6,0,10,1,3,.333,1,3,.333,0,0,,2,4,.500,0,2,2,0,0,2,0,1,4,0.5
1366,Reginald Giles\reginald-giles-3,2017-18,Delaware State,C,2,0,15,2,5,.400,2,5,.400,0,0,,0,0,,1,3,4,0,0,0,0,1,4,1.3
1367,Sean Young\sean-young-1,2013-14,Central Arkansas,C,1,0,7,2,3,.667,2,3,.667,0,0,,0,0,,0,1,1,0,0,0,0,4,4,1.4
1368,Emmanuel Ezechinonso\emmanuel-ezechinonso-1,2014-15,Tulsa,C,13,0,37,1,2,.500,1,2,.500,0,0,,2,2,1.000,1,7,8,0,0,0,3,8,4,0.0
1369,Jordan Omogbehin\jordan-omogbehin-1,2014-15,Morgan State,C,10,0,30,2,5,.400,2,5,.400,0,0,,0,4,.000,5,3,8,1,1,2,3,9,4,0.1
1370,Justin Van Pelt\justin-vanpelt-1,2017-18,Sam Houston State,C,5,0,14,2,2,1.000,2,2,1.000,0,0,,0,0,,0,6,6,0,0,0,2,4,4,0.3
1371,Tobe Okafor\tobe-oakafor-1,2014-15,Grand Canyon,C,5,3,41,2,10,.200,2,10,.200,0,0,,0,0,,1,4,5,0,0,3,3,9,4,-1.0
1372,Daniel Huenermann\daniel-huenermann-1,2017-18,Indiana State,C,7,0,13,1,4,.250,1,3,.333,0,1,.000,2,4,.500,1,2,3,0,0,0,0,3,4,0.1
1373,Ibrahima Diallo\ibrahima-diallo-1,2017-18,Manhattan,C,7,0,16,1,4,.250,1,4,.250,0,0,,2,3,.667,3,6,9,0,0,0,3,5,4,0.0
1374,Matt Pollard\matt-pollard-1,2014-15,San Jose State,C,5,0,59,2,9,.222,2,9,.222,0,0,,0,2,.000,3,10,13,1,1,3,4,14,4,-0.6
1375,James Herrick\james-herrick-1,2014-15,Sacramento State,C,3,0,9,1,2,.500,1,2,.500,0,0,,2,2,1.000,2,3,5,0,0,0,0,1,4,1.6
1376,Lamont Prosser\lamont-prosser-1,2013-14,Portland State,C,2,0,6,1,1,1.000,1,1,1.000,0,0,,2,4,.500,1,2,3,0,0,0,0,1,4,1.9
