Rk,Player,Season,School,Pos,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1780,Kevin Hill\kevin-hill-1,2015-16,New Orleans,F,29,10,618,105,216,.486,105,216,.486,0,0,,77,110,.700,63,114,177,21,14,18,58,61,287,7.0
1781,Bennie Boatwright\bennie-boatwright-1,2016-17,Southern California,F,19,18,524,86,201,.428,39,72,.542,47,129,.364,68,75,.907,29,57,86,32,8,7,30,40,287,10.8
1782,Craig Victor\craig-victor-1,2015-16,Louisiana State,F,25,24,673,108,238,.454,107,232,.461,1,6,.167,70,114,.614,54,85,139,20,25,16,30,97,287,7.6
1783,Brandon Parrish\brandon-parrish-1,2015-16,Texas Christian,F,33,33,1022,100,237,.422,56,131,.427,44,106,.415,43,73,.589,25,89,114,44,17,12,54,77,287,5.0
1784,Craig McFerrin\craig-mcferrin-1,2013-14,McNeese State,F,31,29,859,119,243,.490,119,241,.494,0,2,.000,48,79,.608,71,130,201,20,12,30,58,72,286,6.5
1785,Konstantinos Mitoglou\konstantinos-mitoglou-1,2015-16,Wake Forest,F,31,30,738,94,220,.427,52,88,.591,42,132,.318,56,73,.767,56,111,167,22,16,24,44,86,286,6.6
1786,Chris Perry\chris-perry-1,2013-14,South Florida,F,32,10,656,112,222,.505,112,222,.505,0,0,,62,109,.569,64,106,170,14,9,24,37,92,286,6.1
1787,Max Bielfeldt\max-bielfeldt-1,2015-16,Indiana,F,35,5,612,113,219,.516,84,154,.545,29,65,.446,31,43,.721,59,99,158,25,29,16,39,75,286,6.7
1788,Markus Kennedy\markus-kennedy-1,2014-15,Southern Methodist,F,24,0,551,108,197,.548,108,194,.557,0,3,.000,70,109,.642,56,94,150,27,33,20,37,53,286,10.5
1789,Troy Simmons\troy-simmons-2,2017-18,New Mexico,F,29,11,676,96,242,.397,43,96,.448,53,146,.363,41,52,.788,33,56,89,42,52,5,32,67,286,7.5
1790,Kevin Johnson\kevin-johnson-6,2016-17,Cincinnati,F,36,36,1017,101,267,.378,51,105,.486,50,162,.309,34,42,.810,27,51,78,46,45,4,39,62,286,5.2
1791,William Powell\william-powell-1,2015-16,Seattle,F,32,32,942,94,193,.487,94,192,.490,0,1,.000,98,163,.601,75,144,219,81,32,2,92,92,286,6.9
1792,Willie Rodriguez\willie-rodriguez-1,2017-18,Binghamton,F,31,30,853,115,247,.466,96,178,.539,19,69,.275,37,75,.493,48,105,153,36,19,26,49,63,286,6.4
1793,Ryan Swan-Ford\ryan-swan-ford-1,2017-18,Air Force,F,31,18,657,102,214,.477,81,166,.488,21,48,.438,61,82,.744,53,87,140,42,19,17,35,71,286,7.4
1794,Marc Gosselin\marc-gosselin-1,2016-17,Western Carolina,F,32,31,877,102,236,.432,72,153,.471,30,83,.361,52,65,.800,64,150,214,31,32,21,73,101,286,6.3
1795,Colin Borchert\colin-borchert-1,2013-14,Mississippi State,F,33,25,868,103,258,.399,63,127,.496,40,131,.305,40,53,.755,23,116,139,43,26,33,67,93,286,5.1
1796,Kyndahl Hill\kyndahl-hill-1,2015-16,Weber State,F,35,3,814,105,172,.610,104,162,.642,1,10,.100,74,98,.755,63,141,204,29,16,36,40,91,285,7.7
1797,Nemanja Djurisic\nemanja-djurisic-1,2013-14,Georgia,F,34,3,777,94,195,.482,62,121,.512,32,74,.432,65,95,.684,44,93,137,27,17,12,57,76,285,5.6
1798,Chris Cokley\chris-cokley-1,2014-15,Alabama-Birmingham,F,36,0,620,119,220,.541,119,219,.543,0,1,.000,47,71,.662,73,95,168,18,24,24,35,59,285,6.8
1799,Reggie Agbeko\reggie-agbeko-1,2016-17,Saint Louis,F,33,17,822,112,208,.538,111,207,.536,1,1,1.000,60,111,.541,65,158,223,26,11,16,80,103,285,5.3
1800,Kevin Thomas\kevin-thomas-4,2013-14,Troy,F,31,24,862,111,223,.498,111,223,.498,0,0,,63,99,.636,86,129,215,33,29,22,84,75,285,6.8
1801,Emmy Andujar\emmy-andujar-1,2013-14,Manhattan,F,33,5,770,103,194,.531,99,183,.541,4,11,.364,75,110,.682,65,111,176,74,39,13,71,87,285,7.6
1802,Blake Hibbitts\blake-hibbitts-1,2013-14,Central Michigan,F,31,31,951,92,238,.387,26,55,.473,66,183,.361,35,48,.729,36,75,111,14,13,11,31,66,285,5.5
1803,Rashad Smith\rashad-smith-1,2014-15,Tulsa,F,34,34,962,115,253,.455,105,214,.491,10,39,.256,45,86,.523,57,146,203,25,17,16,42,67,285,5.8
1804,Makur Puou\matthew-puou-1,2017-18,New Orleans,F,33,29,896,109,226,.482,109,225,.484,0,1,.000,67,96,.698,64,121,185,34,21,24,60,67,285,6.5
1805,Blake Jenkins\blake-jenkins-1,2013-14,Belmont,F,35,35,751,104,170,.612,97,157,.618,7,13,.538,70,119,.588,58,108,166,28,8,19,44,110,285,6.1
1806,Tai Odiase\tai-odiase-1,2015-16,Illinois-Chicago,F,30,30,835,114,228,.500,114,227,.502,0,1,.000,57,120,.475,95,98,193,6,15,97,35,82,285,8.7
1807,Adam Kemp\adam-kemp-1,2013-14,Marist,F,28,28,779,109,213,.512,109,213,.512,0,0,,66,117,.564,91,122,213,16,8,58,44,85,284,8.6
1808,Chris Freeman\chris-freeman-1,2014-15,Austin Peay,F,30,26,759,118,198,.596,118,198,.596,0,0,,48,68,.706,51,104,155,21,13,23,50,81,284,7.1
1809,Ross Travis\ross-travis-1,2013-14,Penn State,F,34,26,999,100,228,.439,91,198,.460,9,30,.300,75,109,.688,64,175,239,33,19,12,51,77,284,6.4
1810,Justin Gray\justin-gray-2,2016-17,Texas Tech,F,32,27,925,113,213,.531,107,186,.575,6,27,.222,52,71,.732,52,115,167,54,32,27,44,82,284,8.0
1811,Maxie Esho\maxie-esho-1,2013-14,Massachusetts,F,32,1,679,112,199,.563,112,196,.571,0,3,.000,60,99,.606,45,115,160,13,32,28,51,95,284,6.6
1812,Steven Thornton\steven-thornton-1,2014-15,UC-Riverside,F,31,31,890,87,224,.388,47,107,.439,40,117,.342,70,94,.745,29,72,101,32,33,10,38,101,284,5.8
1813,Maurius Hill\maurius-hill-1,2016-17,Little Rock,F,32,30,896,103,220,.468,91,178,.511,12,42,.286,66,94,.702,50,118,168,64,38,13,54,73,284,7.5
1814,Laimonas Chatkevicius\laimonas-chatkevicius-1,2014-15,South Carolina,F,33,26,753,118,237,.498,110,210,.524,8,27,.296,40,55,.727,52,120,172,21,11,44,45,74,284,6.5
1815,Ed Dyson\ed-dyson-1,2014-15,Austin Peay,F,30,30,886,93,238,.391,58,124,.468,35,114,.307,63,94,.670,15,72,87,48,29,3,46,68,284,5.5
1816,Kenny Jones\kenny-jones-2,2015-16,Austin Peay,F,36,35,864,121,229,.528,117,218,.537,4,11,.364,38,91,.418,52,140,192,46,28,17,57,88,284,5.8
1817,Roschon Prince\roschon-prince-1,2017-18,Detroit Mercy,F,31,20,690,104,188,.553,104,182,.571,0,6,.000,76,104,.731,72,89,161,38,20,13,39,78,284,7.9
1818,Joe Hugley\joe-hugley-1,2017-18,Central Connecticut State,F,30,6,568,92,204,.451,48,92,.522,44,112,.393,56,73,.767,31,86,117,11,10,15,49,84,284,5.5
1819,Devine Eke\devine-eke-1,2015-16,Maine,F,29,21,695,122,196,.622,122,194,.629,0,2,.000,39,103,.379,65,130,195,22,21,47,36,64,283,9.0
1820,Michael Humphrey\michael-humphrey-1,2016-17,Stanford,F,30,25,721,113,248,.456,107,221,.484,6,27,.222,51,70,.729,67,120,187,28,27,18,48,104,283,6.7
1821,Derek Cooke\derek-cooke-1,2014-15,Wyoming,F,35,34,921,116,161,.720,115,160,.719,1,1,1.000,50,92,.543,51,153,204,33,30,31,49,78,283,7.9
1822,Kenrich Williams\kenrich-williams-1,2014-15,Texas Christian,F,33,17,917,102,214,.477,91,183,.497,11,31,.355,68,112,.607,93,128,221,46,30,32,36,80,283,8.4
1823,Bryant Mbamalu\bryant-mbamalu-1,2013-14,Louisiana,F,23,21,669,101,235,.430,68,145,.469,33,90,.367,48,76,.632,41,58,99,30,19,2,38,62,283,7.5
1824,Prince Oduro\prince-oduro-1,2017-18,Siena,F,31,27,795,121,250,.484,121,250,.484,0,0,,41,123,.333,48,109,157,23,7,21,66,100,283,3.9
1825,Kevin Puryear\kevin-puryear-1,2017-18,Missouri,F,33,26,835,93,211,.441,80,160,.500,13,51,.255,84,102,.824,51,90,141,27,10,8,48,73,283,5.6
1826,Marcus Thornton\marcus-thornton-2,2013-14,Georgia,F,34,32,880,95,217,.438,90,206,.437,5,11,.455,88,136,.647,76,131,207,16,18,45,51,82,283,6.5
1827,Zoran Talley\zoran-talley-1,2015-16,Old Dominion,F,35,31,806,124,243,.510,121,230,.526,3,13,.231,32,45,.711,43,114,157,56,16,3,30,50,283,6.5
1828,Stephen Ugochukwu\stephen-ugochukwu-1,2016-17,McNeese State,F,26,25,727,104,229,.454,100,217,.461,4,12,.333,71,104,.683,67,142,209,24,27,27,43,93,283,8.6
1829,Khalil Iverson\khalil-iverson-1,2017-18,Wisconsin,F,33,33,1003,107,196,.546,107,172,.622,0,24,.000,69,101,.683,60,109,169,58,26,30,67,54,283,7.6
1830,Clide Geffrard\clide-geffrard-1,2014-15,Stephen F. Austin,F,33,3,524,99,194,.510,79,132,.598,20,62,.323,64,93,.688,38,58,96,29,20,16,54,63,282,5.8
1831,Trahson Burrell\trahson-burrell-1,2014-15,Memphis,F,31,11,741,105,234,.449,85,165,.515,20,69,.290,52,81,.642,73,87,160,59,27,17,38,58,282,7.9
1832,Abdul Ado\abdul-ado-1,2017-18,Mississippi State,F,36,36,953,112,182,.615,112,182,.615,0,0,,58,113,.513,103,128,231,13,28,67,71,93,282,7.3
1833,Eric Jacobsen\eric-jacobsen-1,2014-15,Arizona State,F,34,34,972,102,163,.626,102,163,.626,0,0,,78,137,.569,84,118,202,32,19,41,61,122,282,7.0
1834,Philip Whittington\philip-whittington-1,2016-17,South Carolina Upstate,F,33,13,595,119,251,.474,118,240,.492,1,11,.091,43,69,.623,71,132,203,23,17,37,48,84,282,6.4
1835,Tommy Spagnolo\tommy-spagnolo-1,2014-15,Appalachian State,F,29,29,780,115,227,.507,109,210,.519,6,17,.353,46,63,.730,60,143,203,29,15,13,61,81,282,6.8
1836,Zylan Cheatham\zylan-cheatham-1,2016-17,San Diego State,F,31,22,726,95,183,.519,93,171,.544,2,12,.167,90,119,.756,69,125,194,43,33,18,60,83,282,8.0
1837,Austin Arians\austin-arians-1,2016-17,Wake Forest,F,33,33,754,94,201,.468,33,58,.569,61,143,.427,33,37,.892,16,46,62,37,17,3,21,67,282,6.0
1838,Jalen Hayes\jalen-hayes-1,2014-15,Oakland,F,33,21,786,99,199,.497,95,187,.508,4,12,.333,80,114,.702,55,114,169,38,33,11,42,85,282,7.1
1839,Nathan Dieudonne\nathan-dieudonne-1,2014-15,Boston University,F,29,25,881,99,209,.474,84,151,.556,15,58,.259,69,107,.645,69,147,216,47,21,12,56,85,282,7.8
1840,Anthony Lawrence Jr.\anthony-lawrencejr-1,2017-18,Miami (FL),F,32,31,975,100,214,.467,62,126,.492,38,88,.432,43,63,.683,45,163,208,74,46,31,53,81,281,8.7
1841,Ethan Chargois\ethan-chargois-1,2017-18,Southern Methodist,F,31,24,661,101,218,.463,66,113,.584,35,105,.333,44,77,.571,46,89,135,33,25,21,41,82,281,6.6
1842,Savon Goodman\savon-goodman-1,2014-15,Arizona State,F,25,21,654,115,199,.578,115,199,.578,0,0,,51,91,.560,66,123,189,19,20,9,51,71,281,8.6
1843,Jalen Jackson\jalen-jackson-1,2015-16,Little Rock,F,33,0,509,113,226,.500,107,211,.507,6,15,.400,49,68,.721,26,43,69,22,17,9,48,51,281,4.9
1844,Marcus Ware\marcus-ware-1,2013-14,Niagara,F,33,23,729,95,211,.450,95,208,.457,0,3,.000,91,135,.674,76,113,189,17,20,9,41,121,281,5.7
1845,Donte Thomas\donte-thomas-1,2015-16,Bradley,F,31,27,771,97,223,.435,79,157,.503,18,66,.273,69,93,.742,49,143,192,24,17,15,68,109,281,5.3
1846,Rashid Gaston\rashid-gaston-1,2016-17,Xavier,F,38,18,689,115,195,.590,115,195,.590,0,0,,51,92,.554,93,131,224,23,6,18,41,87,281,6.2
1847,Jake Kretzer\jake-kretzer-1,2015-16,Akron,F,34,8,849,90,209,.431,16,32,.500,74,177,.418,27,31,.871,35,104,139,43,19,3,20,75,281,6.6
1848,Kentan Facey\kentan-facey-1,2016-17,Connecticut,F,33,28,941,105,217,.484,105,215,.488,0,2,.000,71,101,.703,82,153,235,20,7,38,50,84,281,6.9
1849,Dwayne Polee\dwayne-polee-2,2013-14,San Diego State,F,33,0,592,100,212,.472,64,120,.533,36,92,.391,45,60,.750,23,85,108,13,36,17,31,63,281,6.3
1850,Nnamdi Ezenwa\nnamdi-ezenwa-1,2014-15,Idaho State,F,30,29,954,89,197,.452,56,123,.455,33,74,.446,70,101,.693,36,105,141,53,36,7,52,79,281,7.2
1851,Billy Giles\billy-giles-1,2015-16,Robert Morris,F,32,26,803,120,198,.606,120,194,.619,0,4,.000,41,80,.513,65,97,162,12,20,25,39,88,281,6.9
1852,Jordan Barnett\jordan-barnett-1,2016-17,Missouri,F,23,13,630,101,231,.437,65,111,.586,36,120,.300,43,55,.782,42,90,132,13,14,10,30,47,281,8.4
1853,Brandon Peel\brandon-peel-1,2014-15,Central Connecticut State,F,31,31,1026,125,267,.468,121,256,.473,4,11,.364,27,44,.614,99,173,272,31,25,52,70,80,281,7.7
1854,Kristian Doolittle\kristian-doolittle-2,2016-17,Oklahoma,F,31,25,778,87,221,.394,70,178,.393,17,43,.395,90,111,.811,62,131,193,35,20,10,51,59,281,6.8
1855,Lamontray Harris\lamontray-harris-1,2016-17,Morehead State,F,30,1,566,107,237,.451,89,176,.506,18,61,.295,49,61,.803,46,110,156,37,11,17,59,84,281,5.8
1856,Develle Phillips\develle-phillips-1,2017-18,James Madison,F,32,30,735,117,198,.591,117,198,.591,0,0,,46,87,.529,74,127,201,29,11,38,51,113,280,7.0
1857,Jackson Rowe\jackson-rowe-1,2016-17,Cal State Fullerton,F,27,26,799,100,183,.546,85,139,.612,15,44,.341,65,92,.707,64,131,195,52,16,22,71,70,280,8.7
1858,Don MuepoKelly\dj-muepo-1,2016-17,South Alabama,F,32,32,722,107,213,.502,107,211,.507,0,2,.000,66,113,.584,61,100,161,29,41,37,41,81,280,7.5
1859,Lukas Meisner\lukas-meisner-1,2017-18,Columbia,F,25,24,688,106,212,.500,63,109,.578,43,103,.417,25,42,.595,36,151,187,46,13,11,48,72,280,8.6
1860,Jordan Loveridge\jordan-loveridge-1,2014-15,Utah,F,28,27,735,89,214,.416,35,90,.389,54,124,.435,48,55,.873,12,97,109,28,17,6,38,48,280,6.6
1861,Christian Cunningham\christian-cunningham-2,2016-17,Jacksonville State,F,34,27,907,117,191,.613,117,191,.613,0,0,,46,76,.605,100,175,275,36,20,59,46,98,280,9.0
1862,Eddie Keith\eddie-keith-1,2017-18,Towson,F,32,28,794,111,227,.489,98,180,.544,13,47,.277,45,85,.529,55,102,157,66,28,36,45,105,280,7.2
1863,Yohanny Dalembert\yohanny-dalembert-1,2015-16,James Madison,F,30,29,638,115,212,.542,115,212,.542,0,0,,50,103,.485,65,139,204,23,10,39,68,83,280,6.5
1864,Tanner Plomb\tanner-plomb-1,2013-14,Army,F,27,22,527,95,206,.461,59,116,.509,36,90,.400,54,70,.771,21,93,114,33,12,7,35,26,280,7.6
1865,Brandan Stith\brandan-stith-1,2017-18,Old Dominion,F,32,32,874,118,220,.536,118,219,.539,0,1,.000,44,69,.638,98,149,247,40,35,52,48,74,280,9.3
1866,Malik Osborne\malik-osborne-1,2017-18,Rice,F,31,27,840,92,222,.414,70,139,.504,22,83,.265,74,115,.643,71,131,202,26,19,24,57,69,280,6.6
1867,Alex King\alex-king-1,2017-18,Army,F,30,0,585,98,221,.443,56,129,.434,42,92,.457,41,59,.695,21,83,104,23,19,18,52,75,279,5.4
1868,Matt Rafferty\matt-rafferty-1,2015-16,Furman,F,35,30,839,97,201,.483,80,148,.541,17,53,.321,68,86,.791,83,150,233,64,35,30,44,71,279,8.6
1869,Josh Nzeakor\josh-nzeakor-1,2016-17,Lamar,F,34,32,704,112,192,.583,112,191,.586,0,1,.000,55,101,.545,68,97,165,20,15,23,54,82,279,6.1
1870,Jesse Chuku\jesse-chuku-1,2013-14,Lehigh,F,32,31,878,96,254,.378,55,138,.399,41,116,.353,46,64,.719,56,132,188,22,14,46,31,70,279,6.7
1871,Jack Williams\jack-williams-1,2016-17,Pacific,F,32,0,770,96,254,.378,46,126,.365,50,128,.391,37,54,.685,57,146,203,24,13,9,23,64,279,6.4
1872,Brian Fitzpatrick\brian-fitzpatrick-1,2013-14,Bucknell,F,30,30,735,115,195,.590,110,184,.598,5,11,.455,44,61,.721,45,108,153,28,4,6,45,74,279,6.6
1873,Zarko Valjarevic\zarko-valjarevic-1,2014-15,Maine,F,28,19,882,93,270,.344,29,83,.349,64,187,.342,29,38,.763,13,52,65,41,18,2,40,63,279,4.7
1874,Kendall Pollard\kendall-pollard-1,2015-16,Dayton,F,27,26,704,103,209,.493,100,195,.513,3,14,.214,70,127,.551,33,98,131,38,17,11,53,71,279,6.4
1875,Landen Lucas\landen-lucas-1,2016-17,Kansas,F,35,30,895,113,179,.631,113,179,.631,0,0,,53,85,.624,106,184,290,37,18,34,62,117,279,7.8
1876,Issac Vann\issac-vann-1,2015-16,Maine,F,17,16,481,90,197,.457,69,146,.473,21,51,.412,78,100,.780,30,69,99,29,27,14,39,55,279,12.1
1877,Jordyn Martin\jordyn-martin-1,2014-15,Northern Arizona,F,36,32,1044,118,213,.554,118,213,.554,0,0,,42,64,.656,128,149,277,28,16,14,32,117,278,7.5
1878,Tanksley Efianayi\tanksley-efianayi-1,2016-17,Central Florida,F,34,23,842,91,230,.396,63,144,.438,28,86,.326,68,93,.731,27,91,118,44,16,4,61,51,278,4.6
1879,Tariq Owens\tariq-owens-1,2017-18,St. John's (NY),F,33,26,1001,113,224,.504,101,187,.540,12,37,.324,40,58,.690,52,143,195,17,20,94,42,102,278,7.7
1880,Kwan Cheatham\kwan-cheatham-1,2014-15,Akron,F,35,30,825,100,272,.368,51,122,.418,49,150,.327,29,45,.644,40,134,174,54,14,39,59,82,278,5.0
1881,Jacob Grandison\jacob-grandison-1,2017-18,Holy Cross,F,31,18,852,100,226,.442,62,106,.585,38,120,.317,40,54,.741,24,117,141,61,24,5,55,74,278,6.2
1882,Jacob Evans\jacob-evans-1,2015-16,Cincinnati,F,33,8,806,94,253,.372,49,118,.415,45,135,.333,45,56,.804,36,99,135,54,27,27,25,61,278,6.8
1883,Kurt Steidl\kurt-steidl-1,2014-15,Vermont,F,34,31,928,86,216,.398,29,64,.453,57,152,.375,49,61,.803,20,103,123,39,24,13,40,65,278,5.8
1884,Wajid Aminu\wajid-aminu-2,2017-18,North Florida,F,28,28,714,96,223,.430,94,196,.480,2,27,.074,84,119,.706,58,128,186,49,23,29,45,75,278,8.1
1885,Leland King\leland-king-1,2013-14,Brown,F,29,6,529,113,249,.454,88,166,.530,25,83,.301,27,50,.540,46,104,150,18,14,16,38,54,278,6.3
1886,Jerran Young\jerran-young-1,2013-14,Wright State,F,35,9,730,100,210,.476,82,152,.539,18,58,.310,60,92,.652,40,85,125,45,51,41,61,105,278,6.3
1887,Jeff Beverly\jeff-beverly-2,2013-14,Texas A&M-Corpus Christi,F,34,34,667,100,225,.444,81,179,.453,19,46,.413,59,81,.728,48,54,102,13,11,7,58,83,278,4.0
1888,Amanze Egekeze\amanze-egekeze-1,2015-16,Belmont,F,31,31,705,96,178,.539,53,76,.697,43,102,.422,43,56,.768,30,76,106,22,13,13,27,96,278,6.5
1889,Isaiah Roby\isaiah-roby-1,2017-18,Nebraska,F,32,13,769,95,168,.565,78,126,.619,17,42,.405,71,98,.724,53,147,200,53,20,63,48,103,278,8.8
1890,Dyshawn Pierre\dyshawn-pierre-1,2015-16,Dayton,F,22,20,731,93,209,.445,67,134,.500,26,75,.347,66,78,.846,54,132,186,50,13,4,38,46,278,10.7
1891,Dexter Werner\dexter-werner-1,2014-15,North Dakota State,F,33,3,656,107,209,.512,107,209,.512,0,0,,64,95,.674,69,108,177,24,19,34,39,75,278,7.1
1892,Ross Rivera\ross-rivera-1,2013-14,Pacific,F,34,9,650,96,218,.440,72,156,.462,24,62,.387,62,71,.873,26,56,82,24,18,10,36,82,278,4.9
1893,Steven Thornton\steven-thornton-1,2013-14,UC-Riverside,F,31,31,876,88,209,.421,52,100,.520,36,109,.330,65,86,.756,22,54,76,30,27,8,33,89,277,5.6
1894,Elijah Childs\elijah-childs-1,2017-18,Bradley,F,33,12,691,113,225,.502,106,200,.530,7,25,.280,44,82,.537,77,127,204,21,24,46,45,76,277,7.2
1895,Malik Pope\malik-pope-1,2015-16,San Diego State,F,38,16,810,101,252,.401,63,150,.420,38,102,.373,37,57,.649,33,156,189,29,9,29,42,56,277,5.0
1896,Danny Robison\danny-robison-1,2014-15,Montana State,F,30,21,794,93,205,.454,59,114,.518,34,91,.374,57,89,.640,41,97,138,20,8,8,38,97,277,5.6
1897,Devin Williams\devin-williams-1,2013-14,West Virginia,F,33,31,769,99,239,.414,99,239,.414,0,0,,79,138,.572,81,157,238,25,19,7,52,96,277,5.5
1898,Travin Thibodeaux\travin-thibodeaux-1,2016-17,New Orleans,F,32,31,922,105,203,.517,105,199,.528,0,4,.000,67,96,.698,66,167,233,104,47,15,93,103,277,8.1
1899,Dexter Werner\dexter-werner-1,2015-16,North Dakota State,F,33,2,730,104,209,.498,104,208,.500,0,1,.000,69,116,.595,83,137,220,26,25,31,33,71,277,7.8
1900,Darius Carter\darius-carter-1,2013-14,Wichita State,F,35,6,639,97,185,.524,97,185,.524,0,0,,82,128,.641,49,108,157,12,10,28,16,71,276,6.5
1901,Mike Aaman\mike-aaman-2,2015-16,Wagner,F,34,21,654,110,218,.505,110,218,.505,0,0,,56,94,.596,83,104,187,19,15,20,46,89,276,5.9
1902,Volodymyr Gerun\volodymyr-gerun-1,2014-15,Portland,F,33,30,802,106,213,.498,103,200,.515,3,13,.231,61,91,.670,89,108,197,27,22,39,55,87,276,7.0
1903,Mike Parks Jr.\mike-parksjr-1,2017-18,Memphis,F,34,33,753,116,209,.555,114,202,.564,2,7,.286,42,60,.700,67,86,153,22,8,22,47,67,276,6.1
1904,Tre'Shawn Thurman\treshawn-thurman-1,2014-15,Omaha,F,29,26,749,99,213,.465,86,169,.509,13,44,.295,65,102,.637,33,130,163,26,31,30,41,79,276,7.3
1905,Dominic Robb\dominic-robb-1,2016-17,Niagara,F,33,30,845,111,241,.461,111,241,.461,0,0,,54,84,.643,71,136,207,22,6,74,39,106,276,6.7
1906,Emani Gant\emani-gant-1,2013-14,Texas State,F,31,30,741,118,216,.546,118,216,.546,0,0,,40,70,.571,61,95,156,38,18,20,51,82,276,6.6
1907,Paulius Satkus\paulius-satkus-1,2016-17,James Madison,F,32,21,622,105,189,.556,102,181,.564,3,8,.375,63,81,.778,39,82,121,31,9,6,53,83,276,5.6
1908,Adam Link\adam-link-1,2013-14,Western Illinois,F,30,21,866,114,196,.582,114,195,.585,0,1,.000,48,84,.571,42,98,140,51,20,15,52,46,276,7.5
1909,Paul Thomas\paul-thomas-1,2016-17,Texas-El Paso,F,32,29,795,114,207,.551,114,204,.559,0,3,.000,48,83,.578,46,149,195,52,22,13,52,117,276,6.5
1910,Myo Baxter-Bell\myo-baxter-bell-1,2016-17,Liberty,F,35,28,626,104,219,.475,103,210,.490,1,9,.111,67,95,.705,41,76,117,30,28,4,47,87,276,5.0
1911,Donovan Ross\donovan-ross-1,2014-15,Lamar,F,30,17,710,98,190,.516,97,181,.536,1,9,.111,79,97,.814,43,75,118,23,27,20,50,62,276,7.0
1912,Auston Barnes\auston-barnes-1,2013-14,Bradley,F,32,31,1016,96,220,.436,66,132,.500,30,88,.341,53,67,.791,73,106,179,34,20,11,35,73,275,7.0
1913,Joshua Treadwell\joshua-treadwell-1,2016-17,Coppin State,F,32,11,650,88,259,.340,50,140,.357,38,119,.319,61,78,.782,26,97,123,20,17,1,48,64,275,4.0
1914,Sam Thompson\sam-thompson-1,2013-14,Ohio State,F,35,14,862,103,229,.450,76,153,.497,27,76,.355,42,68,.618,20,75,95,28,23,30,27,60,275,5.6
1915,Shane Richards\shane-richards-1,2013-14,Manhattan,F,33,4,716,84,203,.414,7,20,.350,77,183,.421,30,39,.769,11,46,57,23,22,3,18,71,275,5.4
1916,Jonathan Holton\jonathan-holton-1,2015-16,West Virginia,F,31,20,717,105,197,.533,94,152,.618,11,45,.244,54,81,.667,113,122,235,44,31,10,37,83,275,9.1
1917,Willie Rodriguez\willie-rodriguez-1,2016-17,Binghamton,F,23,20,613,103,207,.498,81,150,.540,22,57,.386,47,64,.734,32,94,126,26,16,14,48,46,275,8.4
1918,Kurt Steidl\kurt-steidl-1,2016-17,Vermont,F,35,34,1003,87,210,.414,29,63,.460,58,147,.395,43,52,.827,15,136,151,43,31,21,22,69,275,6.8
1919,Uche Ofoegbu\uche-ofoegbu-1,2015-16,San Francisco,F,30,21,775,101,199,.508,71,130,.546,30,69,.435,43,67,.642,30,107,137,25,18,10,51,71,275,6.1
1920,Bennett Koch\bennett-koch-1,2015-16,Northern Iowa,F,36,36,675,99,199,.497,99,199,.497,0,0,,77,104,.740,35,92,127,16,10,13,52,91,275,4.4
1921,Matt Van Scyoc\matt-vanscyoc-1,2016-17,Indiana State,F,31,30,754,85,212,.401,17,40,.425,68,172,.395,37,64,.578,12,73,85,22,11,6,32,85,275,4.7
1922,Jameel McKay\jameel-mckay-1,2014-15,Iowa State,F,25,12,679,98,168,.583,98,168,.583,0,0,,79,132,.598,68,122,190,14,19,59,30,57,275,11.1
1923,Maurice Strong\maurice-strong-2,2013-14,Alabama State,F,32,32,878,101,218,.463,101,215,.470,0,3,.000,72,122,.590,89,126,215,25,23,32,62,105,274,6.3
1924,J.J. O'Brien\jj-obrien-1,2013-14,San Diego State,F,35,35,975,101,220,.459,96,201,.478,5,19,.263,67,104,.644,71,92,163,38,24,12,48,73,274,5.8
1925,Donte Grantham\donte-grantham-1,2014-15,Clemson,F,31,31,918,102,274,.372,61,127,.480,41,147,.279,29,53,.547,50,92,142,52,27,31,53,46,274,6.1
1926,Shannon Hale\shannon-hale-1,2013-14,Alabama,F,31,19,698,88,203,.433,57,115,.496,31,88,.352,67,106,.632,28,83,111,32,17,11,54,62,274,5.3
1927,Tashombe Riley\tashombe-riley-1,2015-16,South Carolina State,F,34,25,729,120,263,.456,118,249,.474,2,14,.143,32,40,.800,60,115,175,15,11,8,25,82,274,5.3
1928,Eli Chuha\eli-chuha-1,2017-18,New Mexico State,F,33,1,612,106,210,.505,98,178,.551,8,32,.250,54,91,.593,61,98,159,31,14,7,44,67,274,6.0
1929,Kuran Iverson\kuran-iverson-1,2015-16,Rhode Island,F,28,25,759,109,228,.478,93,187,.497,16,41,.390,40,79,.506,58,142,200,43,22,33,62,83,274,7.3
1930,Alex Larsson\alex-larsson-1,2017-18,UC-Riverside,F,28,25,668,111,210,.529,111,210,.529,0,0,,52,82,.634,55,105,160,20,8,17,67,82,274,5.8
1931,Aurimas Majauskas\aurimas-majauskas-1,2014-15,Sam Houston State,F,34,0,469,85,152,.559,74,126,.587,11,26,.423,93,120,.775,55,83,138,17,8,3,41,78,274,6.0
1932,Blake Reynolds\blake-reynolds-1,2016-17,Yale,F,29,29,754,97,228,.425,56,116,.483,41,112,.366,39,52,.750,42,102,144,73,23,3,46,47,274,7.6
